x,xl,p,pl,y,yl
http://purl.obolibrary.org/obo/ENVO_00000176,elevation,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000191,physiographic feature
http://purl.obolibrary.org/obo/ENVO_01000413,old plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000009,biotic mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_00000452,ribbon lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_00003889,buttermilk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010030,domestic cattle dairy product
http://purl.obolibrary.org/obo/ENVO_01000174,forest biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000446,terrestrial biome
http://purl.obolibrary.org/obo/ENVO_00000293,continental divide,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000292,watershed
http://purl.obolibrary.org/obo/ENVO_00002003,feces,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000022,excreta
http://purl.obolibrary.org/obo/ENVO_00003085,skatole enriched soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003082,enriched soil
http://purl.obolibrary.org/obo/ENVO_02500032,revegetation,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500000,environmental system process
http://purl.obolibrary.org/obo/ENVO_00000223,continental shelf,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002000,slope
http://purl.obolibrary.org/obo/ENVO_0010028,water buffalo dairy product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010019,bovine dairy product
http://purl.obolibrary.org/obo/ENVO_02500024,accumulation of toxins from algal bloom process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500022,algal bloom process phase
http://purl.obolibrary.org/obo/ENVO_0010154,processed pork,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003062,pork
http://purl.obolibrary.org/obo/ENVO_00002218,commercial yogurt,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002190,yogurt
http://purl.obolibrary.org/obo/ENVO_00000285,quicksand area,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000191,physiographic feature
http://purl.obolibrary.org/obo/ENVO_00000023,stream,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000029,watercourse
http://purl.obolibrary.org/obo/ENVO_01000065,marine oxygen minimum zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000686,marine water mass
http://purl.obolibrary.org/obo/ENVO_01000366,talus cave,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_00002133,anaerobic mud,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000001,mud
http://purl.obolibrary.org/obo/ENVO_0010041,goat's milk cheese,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010036,caprine cheese product
http://purl.obolibrary.org/obo/ENVO_02000057,hen's egg product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010017,avian egg product
http://purl.obolibrary.org/obo/ENVO_00000316,intertidal zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000408,environmental zone
http://purl.obolibrary.org/obo/ENVO_02000067,ground beef,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003067,beef
http://purl.obolibrary.org/obo/ENVO_01000599,river water,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002006,water
http://purl.obolibrary.org/obo/ENVO_0010038,bovine cheese product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002189,cheese product
http://purl.obolibrary.org/obo/ENVO_00002121,alkaline salt lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000019,saline lake
http://purl.obolibrary.org/obo/ENVO_02000014,horse milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010029,horse dairy product
http://purl.obolibrary.org/obo/ENVO_01000253,freshwater river biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000873,freshwater biome
http://purl.obolibrary.org/obo/ENVO_01000049,marine coral reef biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000029,marine reef biome
http://purl.obolibrary.org/obo/ENVO_01000099,marine surface current,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000067,marine current
http://purl.obolibrary.org/obo/ENVO_00002144,cave wall,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000191,physiographic feature
http://purl.obolibrary.org/obo/ENVO_0010049,soya food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010080,leguminous food product
http://purl.obolibrary.org/obo/ENVO_01000692,landslide process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000690,mass wasting
http://purl.obolibrary.org/obo/ENVO_00000027,spring,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000618,lotic water body
http://purl.obolibrary.org/obo/ENVO_01000501,burnt brick,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000475,brick
http://purl.obolibrary.org/obo/ENVO_0010153,genetically engineered rennet,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010140,rennet product
http://purl.obolibrary.org/obo/ENVO_00002140,cobble,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000339,piece of rock
http://purl.obolibrary.org/obo/ENVO_01000407,littoral zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000408,environmental zone
http://purl.obolibrary.org/obo/ENVO_01000424,patio,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_00001995,rock,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
https://purl.obolibrary.org/obo/ENVO_01000549,mass of biological material,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002004,mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_00003890,canned fruit product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010138,fruit preserve
http://purl.obolibrary.org/obo/ENVO_0010121,pulses,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010080,leguminous food product
http://purl.obolibrary.org/obo/ENVO_01000357,alkaline water,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002006,water
http://purl.obolibrary.org/obo/ENVO_00005803,animal habitation,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000009,biotic mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_00002188,powdered milk formula,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002187,milk formula
http://purl.obolibrary.org/obo/ENVO_01000629,climate change,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500000,environmental system process
http://purl.obolibrary.org/obo/ENVO_01000240,conifer woodland,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000109,woodland
http://purl.obolibrary.org/obo/ENVO_00000540,brackish lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_00000138,cove,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000137,coastal inlet
http://purl.obolibrary.org/obo/ENVO_0010008,fermented sugar cane beverage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010170,fermented plant derived beverage
http://purl.obolibrary.org/obo/ENVO_01000325,aquatic layer,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000281,layer
http://purl.obolibrary.org/obo/ENVO_01000458,concrete,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010001,anthropogenic environmental material
http://purl.obolibrary.org/obo/ENVO_01000437,lava field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000352,field
http://purl.obolibrary.org/obo/ENVO_01000084,estuarine front,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000071,oceanic front
http://purl.obolibrary.org/obo/ENVO_00005753,urea enriched soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003082,enriched soil
http://purl.obolibrary.org/obo/ENVO_02000040,mucus,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000019,bodily fluid
http://purl.obolibrary.org/obo/ENVO_0010094,pickled cruciferous food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010081,cruciferous food product
http://purl.obolibrary.org/obo/ENVO_00000365,ramsar site,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000363,nature reserve
http://purl.obolibrary.org/obo/ENVO_01000045,epeiric sea biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000447,marine biome
http://purl.obolibrary.org/obo/ENVO_0010110,dry broad beans product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010121,pulses
http://purl.obolibrary.org/obo/ENVO_00000246,volcanic crater,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000094,volcanic feature
http://purl.obolibrary.org/obo/ENVO_00000207,oceanic zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000295,marine layer
http://purl.obolibrary.org/obo/ENVO_00002015,volcanic rock,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001995,rock
http://purl.obolibrary.org/obo/ENVO_00002005,air,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_01000727,sublimation process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500031,hydrological process
http://purl.obolibrary.org/obo/ENVO_00003929,tape kefan,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003871,fermented rice beverage
http://purl.obolibrary.org/obo/ENVO_01000700,sturzstrom,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000692,landslide process
http://purl.obolibrary.org/obo/ENVO_02000065,chocolate,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010127,cacao food product
http://purl.obolibrary.org/obo/ENVO_00000136,demilitiarized zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000135,buffer zone
http://purl.obolibrary.org/obo/ENVO_00003863,food processing building,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003861,industrial building
http://purl.obolibrary.org/obo/ENVO_01000649,trench,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000309,depression
http://purl.obolibrary.org/obo/ENVO_00002242,lixisol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_02000055,plant feed,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000009,biotic mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_00000531,ice cap depression,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000309,depression
http://purl.obolibrary.org/obo/ENVO_01000246,village biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000219,anthropogenic terrestrial biome
http://purl.obolibrary.org/obo/ENVO_2100004,integumental system environment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_2100000,anatomical entity environment
http://purl.obolibrary.org/obo/ENVO_01000136,drop stone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000339,piece of rock
http://purl.obolibrary.org/obo/ENVO_01000142,wood fall,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000138,plant matter fall
http://purl.obolibrary.org/obo/ENVO_01000596,clock,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003074,manufactured product
http://purl.obolibrary.org/obo/ENVO_00000303,sea coast,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000687,coast
http://purl.obolibrary.org/obo/ENVO_00002985,oil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_0010003,agricultural environmental material,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010001,anthropogenic environmental material
http://purl.obolibrary.org/obo/ENVO_00002030,aquatic biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000428,biome
http://purl.obolibrary.org/obo/ENVO_00002215,geothermal power plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002214,power plant
http://purl.obolibrary.org/obo/ENVO_00000417,machair,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000415,raised beach
http://purl.obolibrary.org/obo/ENVO_00002983,fuel oil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002985,oil
http://purl.obolibrary.org/obo/ENVO_00003913,salt pork,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010154,processed pork
http://purl.obolibrary.org/obo/ENVO_0010029,horse dairy product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010023,equine dairy product
http://purl.obolibrary.org/obo/ENVO_01000378,arid subtropical,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000205,subtropical
http://purl.obolibrary.org/obo/ENVO_00000369,brine pool,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000617,lentic water body
http://purl.obolibrary.org/obo/ENVO_01000369,vadose cave,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_01000456,concrete masonry unit,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000457,masonry unit
http://purl.obolibrary.org/obo/ENVO_01000631,ocean acidification,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000630,acidification of an aquatic environment
http://purl.obolibrary.org/obo/ENVO_00000275,ocean trench,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000649,trench
http://purl.obolibrary.org/obo/ENVO_01000066,marine anoxic zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000044,marine pelagic feature
http://purl.obolibrary.org/obo/ENVO_00000319,low tide zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000408,environmental zone
http://purl.obolibrary.org/obo/ENVO_00005802,bulk soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00000039,fjord,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000137,coastal inlet
http://purl.obolibrary.org/obo/ENVO_01000695,mudslide,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000690,mass wasting
http://purl.obolibrary.org/obo/ENVO_00000109,woodland,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01001305,vegetated area
http://purl.obolibrary.org/obo/ENVO_01000460,asphalt,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002984,petroleum
http://purl.obolibrary.org/obo/ENVO_0010071,fermented pomaceous fruit beverage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003891,fermented fruit product
http://purl.obolibrary.org/obo/ENVO_00002142,borax leachate,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002141,leachate
http://purl.obolibrary.org/obo/ENVO_01000327,strand swamp,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000233,swamp
http://purl.obolibrary.org/obo/ENVO_00003973,kefir,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002190,yogurt
http://purl.obolibrary.org/obo/ENVO_01000015,beer,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010013,fermented cereal beverage
http://purl.obolibrary.org/obo/ENVO_01000009,biotic mesoscopic physical object,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002004,mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_01000480,glass,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
